Prefecture	Municipality	prec_no	block_no	URL	平年降水量(mm)	平年平均気温(℃)	平年日最高気温(℃)	平年日最低気温(℃)	平年日照時間(時間)	平年降雪量(cm)	歴代最高気温(℃)	歴代最低気温(℃)	歴代最大降雪量(cm)
宮城県	栗駒山	34	0241	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0241&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮城県	気仙沼	34	0242	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0242&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	川渡	34	0243	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0243&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	築館	34	0244	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0244&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	箕輪山	34	0245	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0245&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮城県	志津川	34	0246	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0246&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	古川	34	0247	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0247&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	大衡	34	0248	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0248&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	鹿島台	34	0249	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0249&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	石巻	34	47592	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=34&block_no=47592&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮城県	新川	34	0251	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0251&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	鷹巣山	34	0252	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0252&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮城県	仙台	34	47590	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=34&block_no=47590&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮城県	川崎	34	0254	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0254&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮城県	不忘山	34	0255	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0255&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮城県	白石	34	0256	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0256&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	亘理	34	0257	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0257&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	雄勝	34	0985	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0985&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮城県	米山	34	1029	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1029&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	塩釜	34	1030	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1030&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	駒ノ湯	34	1126	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1126&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	丸森	34	1220	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1220&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	花山	34	1267	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1267&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮城県	江ノ島	34	1290	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1290&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	筆甫	34	1298	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1298&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮城県	泉ケ岳	34	1365	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1365&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮城県	名取	34	1464	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1464&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
宮城県	鴬沢	34	1526	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1526&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮城県	加美	34	1561	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1561&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
宮城県	蔵王	34	1564	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1564&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
宮城県	栗駒深山	34	1597	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1597&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮城県	栗駒	34	1600	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1600&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
宮城県	女川	34	1626	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1626&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
宮城県	桃生	34	1630	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1630&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
宮城県	東松島	34	1631	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1631&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
宮城県	岩沼	34	1632	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1632&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
山形県	鳥海山	35	0258	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0258&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	酒田	35	47587	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=35&block_no=47587&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	差首鍋	35	0260	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0260&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	太平山	35	0261	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0261&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	金山	35	0262	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0262&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	鶴岡	35	0263	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0263&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	狩川	35	0264	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0264&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	新庄	35	47520	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=35&block_no=47520&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	瀬見	35	0266	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0266&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
山形県	温海岳	35	0267	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0267&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	櫛引	35	0268	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0268&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
山形県	月山	35	0269	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0269&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	銀山	35	0270	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0270&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	楯岡	35	0271	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0271&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	左沢	35	0272	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0272&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	山形	35	47588	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=35&block_no=47588&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	葉山	35	0274	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0274&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	長井	35	0275	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0275&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	蔵王山	35	0276	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0276&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	小国	35	0277	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0277&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	高峰	35	0278	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0278&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	米沢	35	0279	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0279&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	西吾妻山	35	0280	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0280&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	向町	35	0910	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0910&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	上草津	35	1038	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1038&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	尾花沢	35	1039	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1039&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	鼠ケ関	35	1040	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1040&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	山毛欅潰山	35	1103	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1103&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	肘折	35	1125	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1125&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	高畠	35	1132	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1132&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	落合	35	1169	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1169&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	飛島	35	1291	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1291&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	大井沢	35	1292	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1292&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	荒沢	35	1357	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1357&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
山形県	中津川	35	1372	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1372&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
山形県	白鷹山	35	1428	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1428&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山形県	浜中	35	1465	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1465&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
山形県	東根	35	1488	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1488&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
山形県	村山	35	1539	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1539&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山形県	上山中山	35	1562	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1562&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
山形県	酒田大沢	35	1664	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1664&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
福島県	浪江	36	0295	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0295&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
福島県	小野新町	36	0304	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0304&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
福島県	広野	36	1034	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1034&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
福島県	川内	36	1129	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1129&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
福島県	相馬	36	0285	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0285&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
福島県	郡山	36	0299	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0299&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
福島県	梁川	36	0281	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0281&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
福島県	稲荷峠	36	0282	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0282&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
福島県	吾妻山	36	0283	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0283&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
福島県	福島	36	47595	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=36&block_no=47595&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
福島県	喜多方	36	0286	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0286&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
福島県	八木沢	36	0287	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0287&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
福島県	原町	36	0288	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0288&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
福島県	飯谷山	36	0289	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0289&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
福島県	猪苗代	36	0290	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0290&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
福島県	二本松	36	0291	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0291&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
福島県	白馬石山	36	0292	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0292&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
