Prefecture	Municipality	prec_no	block_no	URL	Metric	年間	01	02	03	04	05	06	07	08	09	10	11	12
岡山県	倉敷	66	0669	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0669&year=&month=&day=&view=	平年平均気温(℃)	15.8	4.6	5.2	8.5	13.9	19.1	22.9	26.9	27.9	23.9	18.0	12.0	6.7
岡山県	虫明	66	0668	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0668&year=&month=&day=&view=	平年平均気温(℃)	15.1	4.2	4.5	7.7	12.8	17.8	21.9	25.9	27.3	23.5	17.6	11.7	6.5
岡山県	玉野	66	0670	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0670&year=&month=&day=&view=	平年平均気温(℃)	16.1	5.5	5.8	8.8	13.7	18.5	22.2	26.3	28.1	24.7	19.0	13.1	7.9
岡山県	笠岡	66	0919	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0919&year=&month=&day=&view=	平年平均気温(℃)	15.7	4.5	5.1	8.3	13.6	18.6	22.6	26.7	28.0	24.1	18.0	12.0	6.7
岡山県	奈義	66	1140	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1140&year=&month=&day=&view=	平年平均気温(℃)	13.4	1.8	2.6	6.1	11.6	17.0	21.0	24.8	25.7	21.6	15.3	9.1	3.8
岡山県	高梁	66	0930	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0930&year=&month=&day=&view=	平年平均気温(℃)	14.5	2.8	3.7	7.3	12.9	18.1	22.0	26.0	27.0	22.7	16.3	10.1	4.9
岡山県	上長田	66	1328	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1328&year=&month=&day=&view=	平年平均気温(℃)	11.5	0.3	0.7	4.1	9.6	14.7	18.8	23.0	23.7	19.4	13.3	7.8	2.7
岡山県	千屋	66	1330	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1330&year=&month=&day=&view=	平年平均気温(℃)	11.0	-0.2	0.3	3.7	9.4	14.5	18.4	22.4	23.1	18.9	12.7	7.1	2.0
岡山県	日応寺	66	1531	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1531&year=&month=&day=&view=	平年平均気温(℃)	14.4	2.9	3.9	7.1	12.6	17.7	21.4	25.1	26.4	22.5	16.8	10.9	5.2
広島県	庄原	67	0675	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0675&year=&month=&day=&view=	平年平均気温(℃)	12.7	1.0	2.0	5.6	11.4	16.4	20.3	24.2	25.0	20.6	14.2	8.2	3.0
広島県	大朝	67	0676	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0676&year=&month=&day=&view=	平年平均気温(℃)	12.0	0.6	1.3	4.8	10.4	15.5	19.5	23.4	24.1	19.9	13.6	7.8	2.8
広島県	加計	67	0677	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0677&year=&month=&day=&view=	平年平均気温(℃)	13.4	2.0	2.8	6.5	12.0	17.0	20.9	24.7	25.6	21.3	15.2	9.3	4.1
広島県	三次	67	0674	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0674&year=&month=&day=&view=	平年平均気温(℃)	13.5	1.9	2.8	6.3	11.9	17.1	21.2	25.1	25.9	21.6	15.1	9.0	3.9
広島県	世羅	67	0681	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0681&year=&month=&day=&view=	平年平均気温(℃)	12.9	1.4	2.3	5.7	11.4	16.6	20.5	24.4	25.2	21.0	14.6	8.6	3.4
広島県	東広島	67	0683	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0683&year=&month=&day=&view=	平年平均気温(℃)	13.7	2.3	3.2	6.6	12.1	17.3	21.2	25.0	25.8	21.8	15.6	9.5	4.4
広島県	竹原	67	0686	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0686&year=&month=&day=&view=	平年平均気温(℃)	15.4	5.7	5.8	8.6	13.0	17.3	20.8	24.5	26.5	23.7	18.4	12.9	8.0
広島県	大竹	67	0688	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0688&year=&month=&day=&view=	平年平均気温(℃)	16.3	5.3	6.0	9.2	14.4	19.2	22.8	26.8	28.1	24.4	18.7	12.8	7.5
広島県	生口島	67	0687	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0687&year=&month=&day=&view=	平年平均気温(℃)	15.9	5.7	5.8	8.6	13.4	18.1	21.8	25.9	27.5	24.1	18.6	12.9	8.0
広島県	高野	67	0947	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0947&year=&month=&day=&view=	平年平均気温(℃)	10.9	-0.5	-0.1	3.5	9.3	14.5	18.5	22.5	23.1	18.8	12.5	6.9	1.7
広島県	三入	67	0950	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0950&year=&month=&day=&view=	平年平均気温(℃)	14.9	3.5	4.4	7.8	13.3	18.2	22.1	26.0	27.0	22.9	16.8	10.8	5.5
広島県	府中	67	0951	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0951&year=&month=&day=&view=	平年平均気温(℃)	15.0	3.6	4.4	7.8	13.3	18.3	22.1	26.1	27.2	23.1	17.0	10.9	5.7
広島県	油木	67	1325	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1325&year=&month=&day=&view=	平年平均気温(℃)	11.3	0.0	0.7	4.2	9.8	14.8	18.8	22.8	23.4	19.2	12.9	7.0	2.0
広島県	本郷	67	1472	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1472&year=&month=&day=&view=	平年平均気温(℃)	14.2	2.9	3.9	7.2	12.6	17.6	21.0	24.6	25.9	22.3	16.7	11.0	5.2
広島県	廿日市津田	67	1326	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1326&year=&month=&day=&view=	平年平均気温(℃)	12.9	1.5	2.4	5.9	11.4	16.5	20.3	24.2	25.0	21.0	14.8	8.8	3.5
広島県	呉市蒲刈	67	1606	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1606&year=&month=&day=&view=	平年平均気温(℃)	16.2	6.6	6.7	9.6	13.7	18.2	21.5	25.2	27.1	24.1	19.3	14.1	8.7
島根県	鹿島	68	0693	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0693&year=&month=&day=&view=	平年平均気温(℃)	14.8	4.8	5.0	7.7	12.5	17.4	21.1	25.1	26.3	22.3	16.9	11.8	7.1
島根県	斐川	68	0694	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0694&year=&month=&day=&view=	平年平均気温(℃)	15.1	4.4	5.1	8.0	12.8	17.9	21.8	25.7	27.1	22.9	17.2	11.9	6.7
島根県	大田	68	0697	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0697&year=&month=&day=&view=	平年平均気温(℃)	15.3	5.0	5.5	8.3	13.3	18.0	21.7	25.8	27.0	22.7	17.2	12.1	7.3
島根県	横田	68	0699	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0699&year=&month=&day=&view=	平年平均気温(℃)	12.3	0.7	1.4	5.0	10.7	16.1	20.0	23.9	24.6	20.2	14.0	8.4	3.1
島根県	掛合	68	0698	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0698&year=&month=&day=&view=	平年平均気温(℃)	13.4	2.4	3.0	6.3	11.8	16.9	20.6	24.7	25.3	20.8	14.9	9.7	4.8
島根県	川本	68	0701	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0701&year=&month=&day=&view=	平年平均気温(℃)	13.8	2.7	3.5	6.7	12.1	17.0	20.9	24.9	25.7	21.4	15.4	10.0	4.9
島根県	益田	68	0704	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0704&year=&month=&day=&view=	平年平均気温(℃)	15.9	5.5	6.1	8.9	13.7	18.4	22.1	26.5	27.6	23.3	17.7	12.6	7.8
島根県	津和野	68	0707	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0707&year=&month=&day=&view=	平年平均気温(℃)	14.3	3.0	3.9	7.4	12.8	17.8	21.5	25.5	26.3	21.9	15.8	10.2	5.1
島根県	瑞穂	68	1094	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1094&year=&month=&day=&view=	平年平均気温(℃)	12.1	0.7	1.4	5.0	10.6	15.7	19.6	23.6	24.3	20.0	13.6	7.9	2.8
島根県	海士	68	1307	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1307&year=&month=&day=&view=	平年平均気温(℃)	14.9	5.3	5.2	7.8	12.5	17.1	20.7	24.8	26.3	22.3	17.1	12.3	7.8
島根県	出雲	68	1310	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1310&year=&month=&day=&view=	平年平均気温(℃)	14.9	4.8	5.1	7.8	12.6	17.3	21.2	25.3	26.4	22.2	16.7	11.7	7.2
島根県	赤名	68	1320	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1320&year=&month=&day=&view=	平年平均気温(℃)	11.7	0.3	0.9	4.4	10.2	15.4	19.3	23.0	23.8	19.4	13.3	7.8	2.6
島根県	弥栄	68	1321	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1321&year=&month=&day=&view=	平年平均気温(℃)	12.4	1.6	2.2	5.4	10.7	15.7	19.5	23.5	24.2	19.8	13.9	8.7	3.7
島根県	西郷岬	68	1473	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1473&year=&month=&day=&view=	平年平均気温(℃)	14.7	4.6	5.0	7.6	12.0	16.5	20.2	24.0	26.0	22.5	17.5	12.7	7.3
島根県	高津	68	1474	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1474&year=&month=&day=&view=	平年平均気温(℃)	15.1	5.0	5.8	8.5	13.0	17.5	21.1	25.3	26.4	22.5	17.2	12.4	7.2
島根県	吉賀	68	1592	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1592&year=&month=&day=&view=	平年平均気温(℃)	13.4	2.2	3.7	6.8	11.6	16.7	20.5	24.4	25.3	21.1	15.1	9.5	4.3
鳥取県	青谷	69	0709	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=69&block_no=0709&year=&month=&day=&view=	平年平均気温(℃)	14.7	4.6	4.8	7.5	12.2	16.9	20.8	25.1	26.3	22.3	17.0	11.9	7.1
鳥取県	岩井	69	0711	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=69&block_no=0711&year=&month=&day=&view=	平年平均気温(℃)	14.2	3.7	4.0	6.9	12.0	16.9	20.8	24.9	25.8	21.8	16.3	11.2	6.2
鳥取県	倉吉	69	0713	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=69&block_no=0713&year=&month=&day=&view=	平年平均気温(℃)	14.8	4.4	4.7	7.7	12.6	17.4	21.2	25.4	26.3	22.2	17.1	12.0	6.9
鳥取県	智頭	69	0718	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=69&block_no=0718&year=&month=&day=&view=	平年平均気温(℃)	13.1	1.6	2.1	5.7	11.3	16.5	20.5	24.5	25.2	21.0	15.0	9.3	4.1
鳥取県	茶屋	69	1304	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=69&block_no=1304&year=&month=&day=&view=	平年平均気温(℃)	11.3	-0.2	0.3	3.9	9.6	15.0	18.9	22.9	23.4	19.0	12.9	7.3	2.2
鳥取県	湖山	69	1519	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=69&block_no=1519&year=&month=&day=&view=	平年平均気温(℃)	15.2	4.6	5.2	8.0	12.7	17.5	21.4	25.4	27.0	23.0	17.6	12.5	7.1
鳥取県	塩津	69	1231	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=69&block_no=1231&year=&month=&day=&view=	平年平均気温(℃)	15.0	5.0	5.4	8.0	12.6	17.1	20.8	25.1	26.3	22.6	17.5	12.5	7.5
徳島県	池田	71	0720	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=0720&year=&month=&day=&view=	平年平均気温(℃)	14.3	3.5	4.2	7.5	13.0	17.7	21.2	25.1	25.6	21.8	16.0	10.5	5.6
徳島県	穴吹	71	0972	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=0972&year=&month=&day=&view=	平年平均気温(℃)	15.2	4.3	5.2	8.5	13.8	18.5	21.9	25.7	26.5	22.6	17.1	11.5	6.4
徳島県	蒲生田	71	1242	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=1242&year=&month=&day=&view=	平年平均気温(℃)	16.7	7.0	7.2	9.9	14.6	18.8	22.0	25.7	27.2	24.5	19.6	14.6	9.5
徳島県	日和佐	71	0724	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=0724&year=&month=&day=&view=	平年平均気温(℃)	16.9	6.9	7.5	10.5	15.1	19.2	22.4	26.1	27.4	24.7	19.8	14.4	9.3
徳島県	京上	71	1252	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=1252&year=&month=&day=&view=	平年平均気温(℃)	12.3	1.4	2.4	5.9	11.1	15.6	19.1	22.8	23.2	19.8	14.1	8.6	3.5
徳島県	木頭	71	1352	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=1352&year=&month=&day=&view=	平年平均気温(℃)	13.6	2.6	3.9	7.4	12.5	16.9	20.3	24.0	24.5	21.1	15.6	9.8	4.5
徳島県	海陽	71	1604	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=1604&year=&month=&day=&view=	平年平均気温(℃)	16.5	5.9	7.2	10.3	14.6	19.0	22.2	26.1	27.4	24.2	19.4	13.8	8.2
香川県	内海	72	0726	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=0726&year=&month=&day=&view=	平年平均気温(℃)	16.0	5.6	5.9	8.8	13.9	18.5	22.1	26.1	27.4	24.0	18.6	13.2	8.1
香川県	引田	72	0730	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=0730&year=&month=&day=&view=	平年平均気温(℃)	15.9	5.5	5.7	8.6	13.7	18.6	22.2	26.1	27.2	23.8	18.5	13.1	7.9
香川県	財田	72	1239	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=1239&year=&month=&day=&view=	平年平均気温(℃)	15.3	4.5	4.9	8.2	13.4	18.4	22.2	26.2	27.1	23.2	17.4	11.7	6.6
香川県	滝宮	72	0729	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=0729&year=&month=&day=&view=	平年平均気温(℃)	15.4	4.5	5.0	8.2	13.6	18.6	22.3	26.4	27.3	23.2	17.3	11.6	6.7
愛媛県	大三島	73	0732	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0732&year=&month=&day=&view=	平年平均気温(℃)	15.4	5.5	5.6	8.4	13.1	17.6	21.3	25.3	26.8	23.4	18.0	12.5	7.7
香川県	香南	72	1475	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=1475&year=&month=&day=&view=	平年平均気温(℃)	15.1	4.1	4.9	8.0	13.3	18.3	21.8	25.6	26.7	22.8	17.3	11.8	6.5
愛媛県	四国中央	73	0735	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0735&year=&month=&day=&view=	平年平均気温(℃)	16.4	5.9	6.2	9.3	14.4	19.3	22.7	26.9	27.9	24.1	18.6	13.2	8.3
愛媛県	久万	73	0741	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0741&year=&month=&day=&view=	平年平均気温(℃)	12.8	1.6	2.5	6.1	11.4	16.3	20.1	24.0	24.5	20.7	14.6	8.8	3.6
愛媛県	長浜	73	0739	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0739&year=&month=&day=&view=	平年平均気温(℃)	16.0	6.5	6.8	9.4	13.6	17.7	21.2	25.4	26.5	23.5	18.6	13.5	8.7
愛媛県	御荘	73	0745	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0745&year=&month=&day=&view=	平年平均気温(℃)	17.1	7.3	8.0	10.9	15.4	19.5	22.6	26.5	27.5	24.4	19.3	14.3	9.4
愛媛県	大洲	73	0959	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0959&year=&month=&day=&view=	平年平均気温(℃)	15.9	5.1	5.8	9.2	14.2	18.9	22.6	26.7	27.4	23.7	17.8	12.1	7.0
愛媛県	西条	73	0958	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0958&year=&month=&day=&view=	平年平均気温(℃)	16.1	5.7	6.0	9.1	14.0	18.9	22.5	26.6	27.4	23.7	18.4	12.9	7.9
愛媛県	宇和	73	0961	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0961&year=&month=&day=&view=	平年平均気温(℃)	15.2	4.3	5.2	8.5	13.5	18.2	21.8	25.8	26.6	23.0	17.2	11.6	6.3
愛媛県	今治	73	1077	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=1077&year=&month=&day=&view=	平年平均気温(℃)	16.0	5.9	6.1	9.0	13.7	18.4	22.0	26.2	27.4	24.0	18.6	13.0	8.1
愛媛県	近永	73	1350	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=1350&year=&month=&day=&view=	平年平均気温(℃)	15.5	4.8	5.7	9.0	14.0	18.5	21.9	25.8	26.5	23.2	17.6	11.9	6.6
愛媛県	瀬戸	73	1456	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=1456&year=&month=&day=&view=	平年平均気温(℃)	16.2	6.7	7.2	9.7	13.9	18.0	21.0	24.8	26.2	23.4	19.2	14.4	9.2
愛媛県	松山南吉田	73	1521	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=1521&year=&month=&day=&view=	平年平均気温(℃)	16.7	6.7	7.4	10.0	14.3	18.6	21.9	26.0	27.5	24.7	19.8	14.4	9.1
高知県	本山	74	0746	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0746&year=&month=&day=&view=	平年平均気温(℃)	14.2	3.3	4.2	7.7	12.7	17.3	21.0	24.8	25.2	21.9	16.2	10.5	5.3
高知県	安芸	74	0755	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0755&year=&month=&day=&view=	平年平均気温(℃)	17.4	7.5	8.4	11.5	15.9	19.8	22.7	26.4	27.4	24.8	20.1	14.9	9.8
高知県	須崎	74	0756	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0756&year=&month=&day=&view=	平年平均気温(℃)	16.8	6.7	7.6	10.8	15.3	19.4	22.4	26.2	27.2	24.4	19.4	13.9	8.7
高知県	窪川	74	0758	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0758&year=&month=&day=&view=	平年平均気温(℃)	15.0	4.2	5.3	8.8	13.6	18.1	21.4	25.4	25.9	22.7	17.2	11.4	6.1
高知県	中村	74	0763	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0763&year=&month=&day=&view=	平年平均気温(℃)	16.5	5.9	7.1	10.5	15.2	19.4	22.6	26.6	27.3	24.1	18.8	13.1	7.8
高知県	梼原	74	0921	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0921&year=&month=&day=&view=	平年平均気温(℃)	13.4	2.6	3.6	7.1	12.1	16.5	20.0	23.8	24.3	21.0	15.4	9.7	4.4
高知県	大栃	74	1229	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1229&year=&month=&day=&view=	平年平均気温(℃)	15.2	4.6	5.6	8.9	13.8	18.3	21.6	25.3	26.0	22.8	17.4	11.7	6.5
高知県	佐賀	74	1233	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1233&year=&month=&day=&view=	平年平均気温(℃)	16.6	6.4	7.4	10.7	15.1	19.1	22.2	26.1	26.9	24.0	19.0	13.6	8.4
高知県	江川崎	74	1235	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1235&year=&month=&day=&view=	平年平均気温(℃)	15.7	4.9	5.9	9.3	14.2	18.7	22.1	26.1	26.7	23.4	17.8	12.1	6.8
高知県	後免	74	1249	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1249&year=&month=&day=&view=	平年平均気温(℃)	16.6	6.0	7.1	10.5	15.2	19.4	22.5	26.2	27.2	24.4	19.3	13.5	8.1
高知県	南国日章	74	1476	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1476&year=&month=&day=&view=	平年平均気温(℃)	17.0	6.4	7.9	10.8	15.4	19.5	22.6	26.1	27.3	24.7	19.8	14.3	8.5
高知県	本川	74	1351	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1351&year=&month=&day=&view=	平年平均気温(℃)	12.2	1.6	2.4	5.9	10.8	15.2	18.8	22.7	23.1	19.7	14.1	8.7	3.6
山口県	須佐	81	0765	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0765&year=&month=&day=&view=	平年平均気温(℃)	14.8	5.1	5.4	8.0	12.6	17.2	21.0	25.2	26.0	21.9	16.4	11.6	7.1
山口県	徳佐	81	0767	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0767&year=&month=&day=&view=	平年平均気温(℃)	13.2	1.8	2.8	6.3	11.7	16.8	20.5	24.4	25.1	20.9	14.8	9.2	3.9
山口県	秋吉台	81	0769	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0769&year=&month=&day=&view=	平年平均気温(℃)	13.9	3.0	4.0	7.4	12.5	16.9	20.4	24.2	25.2	21.3	15.8	10.3	5.2
山口県	豊田	81	0772	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0772&year=&month=&day=&view=	平年平均気温(℃)	14.3	3.6	4.4	7.5	12.4	17.3	21.2	25.1	25.9	22.0	16.1	10.4	5.4
山口県	広瀬	81	0771	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0771&year=&month=&day=&view=	平年平均気温(℃)	14.2	2.8	3.8	7.3	12.7	17.5	21.4	25.3	26.1	22.1	16.0	10.0	4.8
山口県	防府	81	0775	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0775&year=&month=&day=&view=	平年平均気温(℃)	15.9	5.0	5.9	9.1	14.0	18.8	22.4	26.3	27.5	23.9	18.2	12.5	7.2
山口県	下松	81	0776	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0776&year=&month=&day=&view=	平年平均気温(℃)	15.6	4.9	5.5	8.7	13.7	18.3	21.8	25.8	27.0	23.5	18.0	12.4	7.1
山口県	油谷	81	0939	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0939&year=&month=&day=&view=	平年平均気温(℃)	15.9	5.8	6.4	9.3	13.9	18.4	21.9	26.1	27.1	23.1	17.8	12.8	8.0
山口県	宇部	81	0778	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0778&year=&month=&day=&view=	平年平均気温(℃)	16.1	5.8	6.5	9.3	13.8	18.4	22.0	25.8	27.5	24.2	18.9	13.4	8.1
山口県	安下庄	81	0779	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0779&year=&month=&day=&view=	平年平均気温(℃)	16.0	6.0	6.3	9.3	13.8	18.1	21.4	25.4	26.8	23.9	19.0	13.5	8.3
山口県	岩国	81	0940	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0940&year=&month=&day=&view=	平年平均気温(℃)	15.1	4.2	4.9	8.2	13.4	18.1	21.8	25.9	26.9	23.1	17.3	11.4	6.3
山口県	柳井	81	0942	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0942&year=&month=&day=&view=	平年平均気温(℃)	15.8	5.0	5.7	9.0	13.8	18.3	21.8	25.8	27.2	24.0	18.5	12.7	7.3
山口県	玖珂	81	0913	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0913&year=&month=&day=&view=	平年平均気温(℃)	14.9	3.6	4.6	8.1	13.3	18.1	21.9	25.8	26.8	23.1	17.1	11.0	5.6
福岡県	八幡	82	0780	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0780&year=&month=&day=&view=	平年平均気温(℃)	16.6	6.2	6.9	10.0	14.7	19.3	22.7	26.8	27.8	24.0	18.8	13.3	8.3
福岡県	行橋	82	0782	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0782&year=&month=&day=&view=	平年平均気温(℃)	15.9	5.3	5.9	9.2	13.9	18.8	22.4	26.4	27.3	23.6	18.1	12.4	7.4
福岡県	前原	82	0785	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0785&year=&month=&day=&view=	平年平均気温(℃)	16.4	6.2	7.0	9.9	14.4	19.0	22.6	26.8	27.6	23.7	18.6	13.2	8.2
福岡県	朝倉	82	0788	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0788&year=&month=&day=&view=	平年平均気温(℃)	15.9	4.7	6.0	9.4	14.4	19.2	22.9	26.8	27.4	23.6	17.9	12.1	6.7
